	Latitude	Longitude	Analysis Type	Accelerometer Location	Direction	Value	Frequency(Hz)	Time	Speed	Route	Speed Bracket	Nearest Station	Exceedence Instance
9	-37.6842508963	144.760891686	Average Peak to Peak	Bogie 2	Vertical	0.505866879348		1786.46	88.3968174359	Sunbury		Sydenham Station	1
10	-37.6800904963	144.757636486	Average Peak to Peak	Bogie 2	Vertical	0.503384052899		1808.06	92.4663511019	Sunbury	90-100	Sydenham Station	1
11	-37.6797009963	144.757329386	Average Peak to Peak	Bogie 2	Vertical	0.522773080728		1809.99	92.7726819889	Sunbury	90-100	Sydenham Station	1
12	-37.6583269963	144.740586586	Average Peak to Peak	Bogie 2	Vertical	0.503741341944		1922.24	92.6716446458	Sunbury	90-100	Sydenham Station	1
13	-37.6579347963	144.740279686	Average Peak to Peak	Bogie 2	Vertical	0.541624592767		1924.19	92.5463362952	Sunbury	90-100	Sydenham Station	1
14	-37.6012823963	144.718152086	Average Peak to Peak	Bogie 2	Vertical	0.50534037737		3791.81000004	86.6237061842	Sunbury		Sydenham Station	1
15	-37.6021594963	144.718128586	Average Peak to Peak	Bogie 2	Vertical	0.50139723174		3795.20000004	88.0116261987	Sunbury		Sydenham Station	1
16	-37.6873558963	144.763329786	Base Acceleration	Bogie 1	Vertical	-0.813655689732		1769.69	86.2780068421	Sunbury		Sydenham Station	1
17	-37.6795832963	144.757235986	Base Acceleration	Bogie 1	Vertical	-0.80795355657		1810.66	92.5430130444	Sunbury	90-100	Sydenham Station	1
18	-37.6687536963	144.748765686	Base Acceleration	Bogie 1	Vertical	0.834563783881		1869.76	91.1057513111	Sunbury	90-100	Sydenham Station	1
19	-37.6636926963	144.744781486	Base Acceleration	Bogie 1	Vertical	-0.823178339505		1895.5	94.5245172475	Sunbury	90-100	Sydenham Station	1
20	-37.6583269963	144.740586586	Base Acceleration	Bogie 1	Vertical	-0.838503047177		1922.24	92.6716446458	Sunbury	90-100	Sydenham Station	1
21	-37.6578954963	144.740248986	Base Acceleration	Bogie 1	Vertical	-0.866389953205		1924.38	92.4211805309	Sunbury	90-100	Sydenham Station	1
22	-37.5985404963	144.718206786	Base Acceleration	Bogie 1	Vertical	-0.826779244724		3778.56000004	81.0117688519	Sunbury		Sydenham Station	1
23	-37.6017218963	144.718139686	Base Acceleration	Bogie 1	Vertical	-0.857626897528		3793.39000004	87.6536521794	Sunbury		Sydenham Station	1
24	-37.6039107963	144.718091786	Base Acceleration	Bogie 1	Vertical	-0.824790717963		3803.93000004	86.3285764576	Sunbury		Sydenham Station	1
25	-37.6080655963	144.718010086	Base Acceleration	Bogie 1	Vertical	-0.808162950158		3822.84000004	93.0642543222	Sunbury	90-100	Sydenham Station	1
26	-37.6895417963	144.765043686	Base Acceleration	Bogie 2	Vertical	-0.808397656227		1757.58	84.9180395794	Sunbury		Sydenham Station	1
27	-37.6875402963	144.763472386	Base Acceleration	Bogie 2	Vertical	-0.806185979732		1768.66	86.3099563364	Sunbury		Sydenham Station	1
28	-37.6844009963	144.761008886	Base Acceleration	Bogie 2	Vertical	-0.810797053791		1785.7	88.2317384286	Sunbury		Sydenham Station	1
29	-37.6838733963	144.760595586	Base Acceleration	Bogie 2	Vertical	0.814286413905		1788.34	88.6255243206	Sunbury		Sydenham Station	1
30	-37.6830418963	144.759941186	Base Acceleration	Bogie 2	Vertical	-0.81595023075		1792.8	89.6554032244	Sunbury		Sydenham Station	1
31	-37.6824244963	144.759464786	Base Acceleration	Bogie 2	Vertical	0.84330696281		1795.94	90.8592961419	Sunbury	90-100	Sydenham Station	1
32	-37.6810699963	144.758399586	Base Acceleration	Bogie 2	Vertical	0.80826886356		1802.93	91.5939248526	Sunbury	90-100	Sydenham Station	1
33	-37.6804437963	144.757911686	Base Acceleration	Bogie 2	Vertical	0.83010326014		1806.22	92.1415976441	Sunbury	90-100	Sydenham Station	1
34	-37.6797980463	144.757406386	Base Acceleration	Bogie 2	Vertical	0.85292789685		1809.51	92.5881534252	Sunbury	90-100	Sydenham Station	1
35	-37.6726007963	144.751764986	Base Acceleration	Bogie 2	Vertical	0.829465667157		1849.53	87.7857410054	Sunbury		Sydenham Station	1
36	-37.6687155963	144.748734386	Base Acceleration	Bogie 2	Vertical	0.855001011943		1869.85	91.0950325127	Sunbury	90-100	Sydenham Station	1
37	-37.6636926963	144.744781486	Base Acceleration	Bogie 2	Vertical	-0.840544725128		1895.41	94.502626744	Sunbury	90-100	Sydenham Station	1
38	-37.6583658963	144.740617486	Base Acceleration	Bogie 2	Vertical	-0.984750190857		1922.13	92.7032099393	Sunbury	90-100	Sydenham Station	1
39	-37.6579741963	144.740310586	Base Acceleration	Bogie 2	Vertical	-0.877303424991		1924.07	92.5912591374	Sunbury	90-100	Sydenham Station	1
40	-37.6540421963	144.737229286	Base Acceleration	Bogie 2	Vertical	0.800646206066		1945.34	85.9463702434	Sunbury		Sydenham Station	1
41	-37.6517777963	144.735457086	Base Acceleration	Bogie 2	Vertical	-0.842653626043		1957.54	88.9652046921	Sunbury		Sydenham Station	1
42	-37.6456731963	144.730677386	Base Acceleration	Bogie 2	Vertical	-0.858119795185		1988.86	93.3197567475	Sunbury	90-100	Sydenham Station	1
43	-37.5983402963	144.718211386	Base Acceleration	Bogie 2	Vertical	-0.825532829916		3777.86000004	80.07729606	Sunbury		Sydenham Station	1
44	-37.6017218963	144.718139686	Base Acceleration	Bogie 2	Vertical	0.811938102908		3793.21000004	87.3103989313	Sunbury		Sydenham Station	1
45	-37.6039107963	144.718091786	Base Acceleration	Bogie 2	Vertical	-0.830698525006		3803.84000004	86.4842048759	Sunbury		Sydenham Station	1
46	-37.6618206963	144.743366186	Base Acceleration	Bogie 2	Vertical	0.82737677415		4120.08000004	115.417223371	Sunbury	110-120	Sydenham Station	1
47	-37.6622132963	144.743674086	Base Acceleration	Bogie 2	Vertical	0.813751797923		4121.59000004	115.661587692	Sunbury	110-120	Sydenham Station	1
0	-37.8750968963	144.727427086	Fourier Analysis	Bogie 1	Vertical	0.241996691592	9.765625	216.17	100.989859449	Werribee	100-110	Hoppers Crossing Station	1
1	-37.8756897963	144.725077786	Fourier Analysis	Bogie 1	Vertical	0.251636009643	10.15625	223.85	103.077353214	Werribee	100-110	Hoppers Crossing Station	1
2	-37.8764979963	144.721872486	Fourier Analysis	Bogie 1	Vertical	0.254717293685	9.765625	234.09	101.535036402	Werribee	100-110	Hoppers Crossing Station	1
3	-37.8780270963	144.715816486	Fourier Analysis	Bogie 1	Vertical	0.222338751043	9.765625	254.57	95.1956319256	Werribee	90-100	Hoppers Crossing Station	1
4	-37.8896078963	144.685627286	Fourier Analysis	Bogie 1	Vertical	0.219815007307	9.765625	444.01	102.433310045	Werribee	100-110	Hoppers Crossing Station	1
5	-37.8901721963	144.684234686	Fourier Analysis	Bogie 1	Vertical	0.212791688537	9.765625	449.13	103.140937685	Werribee	100-110	Hoppers Crossing Station	1
6	-37.8774147963	144.718019786	Fourier Analysis	Bogie 1	Vertical	0.22118183746	10.546875	1432.17	105.410651263	Werribee	100-110	Hoppers Crossing Station	1
7	-37.8750968963	144.727427086	Fourier Analysis	Bogie 2	Vertical	0.300177635407	9.765625	216.17	100.989859449	Werribee	100-110	Hoppers Crossing Station	1
8	-37.8756897963	144.725077786	Fourier Analysis	Bogie 2	Vertical	0.30115694497	10.15625	223.85	103.077353214	Werribee	100-110	Hoppers Crossing Station	1
9	-37.8760997963	144.723469086	Fourier Analysis	Bogie 2	Vertical	0.298648161782	9.765625	228.97	102.526807704	Werribee	100-110	Hoppers Crossing Station	1
10	-37.8762838963	144.722730486	Fourier Analysis	Bogie 2	Vertical	0.2091818297	10.15625	231.53	102.264349363	Werribee	100-110	Hoppers Crossing Station	1
11	-37.8764979963	144.721872486	Fourier Analysis	Bogie 2	Vertical	0.356789774256	9.765625	234.09	101.535036402	Werribee	100-110	Hoppers Crossing Station	1
12	-37.8776433963	144.717320086	Fourier Analysis	Bogie 2	Vertical	0.210933383794	9.375	249.45	97.3118896077	Werribee	90-100	Hoppers Crossing Station	1
13	-37.8778508963	144.716504686	Fourier Analysis	Bogie 2	Vertical	0.209113762245	9.765625	252.01	96.351014695	Werribee	90-100	Hoppers Crossing Station	1
14	-37.8780270963	144.715816486	Fourier Analysis	Bogie 2	Vertical	0.296174434145	9.765625	254.57	95.1956319256	Werribee	90-100	Hoppers Crossing Station	1
15	-37.8886856963	144.687911486	Fourier Analysis	Bogie 2	Vertical	0.208479297678	9.765625	436.33	100.009213315	Werribee	100-110	Hoppers Crossing Station	1
16	-37.8892849963	144.686432086	Fourier Analysis	Bogie 2	Vertical	0.200332159538	10.15625	441.45	102.032487379	Werribee	100-110	Hoppers Crossing Station	1
17	-37.8896078963	144.685627286	Fourier Analysis	Bogie 2	Vertical	0.277096097706	9.765625	444.01	102.433310045	Werribee	100-110	Hoppers Crossing Station	1
18	-37.8901721963	144.684234686	Fourier Analysis	Bogie 2	Vertical	0.250940447199	10.15625	449.13	103.140937685	Werribee	100-110	Hoppers Crossing Station	1
19	-37.8774147963	144.718019786	Fourier Analysis	Bogie 2	Vertical	0.245467216822	10.9375	1432.17	105.410651263	Werribee	100-110	Hoppers Crossing Station	1
20	-37.8748937963	144.728019886	Fourier Analysis	Bogie 2	Vertical	0.215910417611	9.765625	1462.89	109.873814973	Werribee	100-110	Hoppers Crossing Station	1
21	-37.8731793963	144.734808486	Fourier Analysis	Bogie 2	Vertical	0.241574009644	10.546875	1483.37	110.742760943	Werribee	110-120	Aircraft Station	1
22	-37.8523976963	144.817055686	Fourier Analysis	Bogie 2	Vertical	0.208446560109	10.546875	1977.45	115.346859862	Werribee	110-120	Westona Station	1
23	-37.8512950963	144.821448986	Fourier Analysis	Bogie 2	Vertical	0.23683951698	10.15625	1990.25	112.943317027	Werribee	110-120	Westona Station	1
24	-37.8499863963	144.826647486	Fourier Analysis	Bogie 2	Vertical	0.252770733746	9.765625	2005.61	108.607537513	Werribee	100-110	Altona Station	1
25	-37.8497887963	144.827430086	Fourier Analysis	Bogie 2	Vertical	0.223844654051	10.9375	2008.17	108.462914677	Werribee	100-110	Altona Station	1
26	-37.8758479963	144.724457186	Average Peak to Peak	Bogie 1	Vertical	0.500870338807		225.61	102.949101419	Werribee	100-110	Hoppers Crossing Station	1
27	-37.8760674963	144.723593086	Average Peak to Peak	Bogie 1	Vertical	0.502034738076		228.7	102.538974069	Werribee	100-110	Hoppers Crossing Station	1
28	-37.8761911963	144.723099286	Average Peak to Peak	Bogie 1	Vertical	0.534505260547		230.04	102.335600458	Werribee	100-110	Hoppers Crossing Station	1
29	-37.8763146963	144.722606786	Average Peak to Peak	Bogie 1	Vertical	0.503117747781		231.7	101.972710703	Werribee	100-110	Hoppers Crossing Station	1
30	-37.8777624963	144.716853086	Average Peak to Peak	Bogie 1	Vertical	0.502883274536		250.96	96.7611730712	Werribee	90-100	Hoppers Crossing Station	1
31	-37.8778806963	144.716388886	Average Peak to Peak	Bogie 1	Vertical	0.525983221136		252.45	96.1230950152	Werribee	90-100	Hoppers Crossing Station	1
32	-37.8885042963	144.688358086	Average Peak to Peak	Bogie 1	Vertical	0.502578700793		434.43	99.1591347193	Werribee	90-100	Hoppers Crossing Station	1
33	-37.8752191963	144.726937086	Average Peak to Peak	Bogie 2	Vertical	0.502635589483		217.82	102.142362018	Werribee	100-110	Hoppers Crossing Station	1
34	-37.8755004963	144.725825686	Average Peak to Peak	Bogie 2	Vertical	0.50259099819		221.39	103.169242509	Werribee	100-110	Hoppers Crossing Station	1
35	-37.8756267963	144.725327786	Average Peak to Peak	Bogie 2	Vertical	0.514209116404		222.89	103.830746019	Werribee	100-110	Hoppers Crossing Station	1
36	-37.8757525963	144.724828286	Average Peak to Peak	Bogie 2	Vertical	0.512555357099		224.69	103.322457811	Werribee	100-110	Hoppers Crossing Station	1
37	-37.8758796963	144.724333986	Average Peak to Peak	Bogie 2	Vertical	0.719117645651		226.1	103.198876876	Werribee	100-110	Hoppers Crossing Station	1
38	-37.8760031963	144.723839386	Average Peak to Peak	Bogie 2	Vertical	0.701282044824		227.64	102.687479518	Werribee	100-110	Hoppers Crossing Station	1
39	-37.8761305963	144.723345486	Average Peak to Peak	Bogie 2	Vertical	0.758684561244		229.27	102.540723131	Werribee	100-110	Hoppers Crossing Station	1
40	-37.8762531963	144.722853886	Average Peak to Peak	Bogie 2	Vertical	0.759639315103		230.84	102.158412794	Werribee	100-110	Hoppers Crossing Station	1
41	-37.8763769963	144.722361286	Average Peak to Peak	Bogie 2	Vertical	0.714135600512		232.43	101.998813086	Werribee	100-110	Hoppers Crossing Station	1
42	-37.8764979963	144.721872486	Average Peak to Peak	Bogie 2	Vertical	0.688840637699		234.0	101.525493525	Werribee	100-110	Hoppers Crossing Station	1
43	-37.8766204963	144.721384086	Average Peak to Peak	Bogie 2	Vertical	0.559436997394		235.65	101.066237396	Werribee	100-110	Hoppers Crossing Station	1
44	-37.8774400963	144.718135086	Average Peak to Peak	Bogie 2	Vertical	0.506571838871		246.66	98.1812170923	Werribee	90-100	Hoppers Crossing Station	1
45	-37.8775566963	144.717666686	Average Peak to Peak	Bogie 2	Vertical	0.570650788079		248.08	97.8671953588	Werribee	90-100	Hoppers Crossing Station	1
46	-37.8776733963	144.717203386	Average Peak to Peak	Bogie 2	Vertical	0.655056313099		249.68	97.0271939698	Werribee	90-100	Hoppers Crossing Station	1
47	-37.8777917963	144.716736086	Average Peak to Peak	Bogie 2	Vertical	0.735382148999		251.16	96.7631388535	Werribee	90-100	Hoppers Crossing Station	1
48	-37.8779092963	144.716275286	Average Peak to Peak	Bogie 2	Vertical	0.678792205989		252.83	95.7992573003	Werribee	90-100	Hoppers Crossing Station	1
49	-37.8780270963	144.715816486	Average Peak to Peak	Bogie 2	Vertical	0.586415722459		254.49	95.2043186265	Werribee	90-100	Hoppers Crossing Station	1
50	-37.8781417963	144.715357586	Average Peak to Peak	Bogie 2	Vertical	0.576921615257		256.03	94.690648167	Werribee	90-100	Hoppers Crossing Station	1
51	-37.8880966963	144.689345286	Average Peak to Peak	Bogie 2	Vertical	0.506019628802		431.03	97.3455164211	Werribee	90-100	Hoppers Crossing Station	1
52	-37.8882799963	144.688910186	Average Peak to Peak	Bogie 2	Vertical	0.553998617635		432.41	97.8521139222	Werribee	90-100	Hoppers Crossing Station	1
53	-37.8884592963	144.688468086	Average Peak to Peak	Bogie 2	Vertical	0.634948800855		434.03	98.6579691288	Werribee	90-100	Hoppers Crossing Station	1
54	-37.8886415963	144.688024986	Average Peak to Peak	Bogie 2	Vertical	0.66287339834		435.58	99.3918751137	Werribee	90-100	Hoppers Crossing Station	1
55	-37.8888221963	144.687574286	Average Peak to Peak	Bogie 2	Vertical	0.591789586166		437.22	100.587533232	Werribee	100-110	Hoppers Crossing Station	1
56	-37.8890079963	144.687118486	Average Peak to Peak	Bogie 2	Vertical	0.581096535495		438.78	100.914543255	Werribee	100-110	Hoppers Crossing Station	1
57	-37.8891921963	144.686661686	Average Peak to Peak	Bogie 2	Vertical	0.529514483158		440.39	101.448990659	Werribee	100-110	Hoppers Crossing Station	1
58	-37.8893773963	144.686201486	Average Peak to Peak	Bogie 2	Vertical	0.546651695056		441.96	102.192573044	Werribee	100-110	Hoppers Crossing Station	1
59	-37.8895615963	144.685741386	Average Peak to Peak	Bogie 2	Vertical	0.530217373242		443.59	102.695499444	Werribee	100-110	Hoppers Crossing Station	1
60	-37.8897472963	144.685278786	Average Peak to Peak	Bogie 2	Vertical	0.578489795377		445.19	102.754538445	Werribee	100-110	Hoppers Crossing Station	1
61	-37.8899367963	144.684816286	Average Peak to Peak	Bogie 2	Vertical	0.55517391364		446.82	103.12529156	Werribee	100-110	Hoppers Crossing Station	1
62	-37.8901255963	144.684351886	Average Peak to Peak	Bogie 2	Vertical	0.514250517491		448.42	103.514176173	Werribee	100-110	Hoppers Crossing Station	1
63	-37.8903158963	144.683886486	Average Peak to Peak	Bogie 2	Vertical	0.598960098054		450.02	103.392555769	Werribee	100-110	Hoppers Crossing Station	1
64	-37.8905012963	144.683419386	Average Peak to Peak	Bogie 2	Vertical	0.560302996312		451.63	103.765601797	Werribee	100-110	Hoppers Crossing Station	1
65	-37.8906895963	144.682951186	Average Peak to Peak	Bogie 2	Vertical	0.532759278803		453.19	103.225531857	Werribee	100-110	Hoppers Crossing Station	1
66	-37.8915820963	144.680760686	Average Peak to Peak	Bogie 2	Vertical	0.501556387255		461.14	102.183613745	Werribee	100-110	Werribee Station	1
67	-37.8776215463	144.717203236	Average Peak to Peak	Bogie 2	Vertical	0.502917913676		1429.61	104.372707975	Werribee	100-110	Hoppers Crossing Station	1
68	-37.8774792963	144.717764786	Average Peak to Peak	Bogie 2	Vertical	0.558940148621		1431.24	104.719259727	Werribee	100-110	Hoppers Crossing Station	1
69	-37.8773506963	144.718274386	Average Peak to Peak	Bogie 2	Vertical	0.634719822607		1432.9	105.599946346	Werribee	100-110	Hoppers Crossing Station	1
70	-37.8772375963	144.718718786	Average Peak to Peak	Bogie 2	Vertical	0.595290868822		1434.23	105.346608658	Werribee	100-110	Hoppers Crossing Station	1
71	-37.8748290963	144.728285286	Average Peak to Peak	Bogie 2	Vertical	0.501445398015		1463.75	110.286362929	Werribee	110-120	Hoppers Crossing Station	1
72	-37.8746935963	144.728815686	Average Peak to Peak	Bogie 2	Vertical	0.523474652893		1465.05	110.123972632	Werribee	110-120	Hoppers Crossing Station	1
73	-37.8526456963	144.816087886	Average Peak to Peak	Bogie 2	Vertical	0.514363935987		1974.75	114.237724528	Werribee	110-120	Westona Station	1
74	-37.8525035963	144.816639686	Average Peak to Peak	Bogie 2	Vertical	0.628559521742		1976.0	115.0204716	Werribee	110-120	Westona Station	1
75	-37.8515016963	144.820632786	Average Peak to Peak	Bogie 2	Vertical	0.509726403578		1987.68	113.404812309	Werribee	110-120	Westona Station	1
76	-37.8513652963	144.821177486	Average Peak to Peak	Bogie 2	Vertical	0.52083689258		1989.24	113.148489578	Werribee	110-120	Westona Station	1
77	-37.8512260963	144.821720386	Average Peak to Peak	Bogie 2	Vertical	0.508067609663		1990.84	112.947333322	Werribee	110-120	Westona Station	1
78	-37.8500522963	144.826386686	Average Peak to Peak	Bogie 2	Vertical	0.50649426464		2004.88	108.957417284	Werribee	100-110	Altona Station	1
79	-37.8499213963	144.826908986	Average Peak to Peak	Bogie 2	Vertical	0.612896196451		2006.46	108.322126854	Werribee	100-110	Altona Station	1
80	-37.8497887963	144.827430086	Average Peak to Peak	Bogie 2	Vertical	0.618197573738		2008.05	108.511762922	Werribee	100-110	Altona Station	1
81	-37.8496560963	144.827952386	Average Peak to Peak	Bogie 2	Vertical	0.524632238793		2009.59	108.189118639	Werribee	100-110	Altona Station	1
82	-37.8481764963	144.833813686	Average Peak to Peak	Bogie 2	Vertical	0.500341090832		2027.69	109.888383084	Werribee	100-110	Altona Station	1
83	-37.8750665963	144.727548286	Base Acceleration	Bogie 1	Vertical	-0.828227113602		215.67	101.001359773	Werribee	100-110	Hoppers Crossing Station	1
84	-37.8759723963	144.723962786	Base Acceleration	Bogie 1	Vertical	-0.822533585154		227.32	102.754850035	Werribee	100-110	Hoppers Crossing Station	1
85	-37.8760997963	144.723469086	Base Acceleration	Bogie 1	Vertical	-0.825254057459		228.88	102.509570767	Werribee	100-110	Hoppers Crossing Station	1
86	-37.8763459963	144.722483686	Base Acceleration	Bogie 1	Vertical	-0.827872709444		232.23	101.879822022	Werribee	100-110	Hoppers Crossing Station	1
87	-37.8764669963	144.721994486	Base Acceleration	Bogie 1	Vertical	-0.833923847002		233.99	101.527589471	Werribee	100-110	Hoppers Crossing Station	1
88	-37.8776433963	144.717320086	Base Acceleration	Bogie 1	Vertical	-0.836373927141		249.28	97.4528469851	Werribee	90-100	Hoppers Crossing Station	1
89	-37.8780270963	144.715816486	Base Acceleration	Bogie 1	Vertical	-0.806496562684		254.58	95.1946733896	Werribee	90-100	Hoppers Crossing Station	1
90	-37.8882350963	144.689019586	Base Acceleration	Bogie 1	Vertical	-0.813426290043		432.13	97.7244713166	Werribee	90-100	Hoppers Crossing Station	1
91	-37.8887307963	144.687798586	Base Acceleration	Bogie 1	Vertical	-0.816120765343		436.68	100.423532826	Werribee	100-110	Hoppers Crossing Station	1
