,Time,GPS Latitude,GPS Longitude,Speed,Date Route,Series_x,Latitude,Longitude,Analysis Type,Accelerometer Location,Direction,Value,direction,Speed_y,Route,Exceedence Instance,Series_y,Date Exc,Speed Bracket,Nearest Station,Series,Run
138074,1382.28,-37.8817278,144.7049289,67.23839606,23/10/2015,1,,,,,,,,,,,,,,,1,1
138601,1387.55,-37.8813157,144.7059554,73.37226094,23/10/2015,1,,,,,,,,,,,,,,,1,1
139128,1392.82,-37.8808255,144.7071618,79.33608737,23/10/2015,1,,,,,,,,,,,,,,,1,1
139655,1398.09,-37.880336,144.7083629,84.4222133,23/10/2015,1,,,,,,,,,,,,,,,1,1
140182,1403.36,-37.87982,144.7096342,89.25094397,23/10/2015,1,,,,,,,,,,,,,,,1,1
140709,1408.63,-37.8793066,144.7109751,93.00715947,23/10/2015,1,,,,,,,,,,,,,,,1,1
141236,1413.9,-37.8788448,144.7124213,95.88925366,23/10/2015,1,,,,,,,,,,,,,,,1,1
141763,1419.17,-37.8784481,144.71395,99.0065313,23/10/2015,1,,,,,,,,,,,,,,,1,1
142290,1424.44,-37.8780152,144.7156454,101.5553802,23/10/2015,1,,,,,,,,,,,,,,,1,1
142817,1429.71,-37.8776067,144.7172667,104.4395867,23/10/2015,1,,,,,,,,,,,,,,,1,1
143344,1434.96,-37.8772075,144.7188488,105.6697037,23/10/2015,1,,,,,,,,,,,,,,,1,1
143871,1440.23,-37.876753,144.7206499,107.4071199,23/10/2015,1,,,,,,,,,,,,,,,1,1
144398,1445.5,-37.8763275,144.7223392,108.9271532,23/10/2015,1,,,,,,,,,,,,,,,1,1
144925,1450.77,-37.8758988,144.724046,109.3662744,23/10/2015,1,,,,,,,,,,,,,,,1,1
145452,1456.04,-37.8754604,144.7257617,109.9134191,23/10/2015,1,,,,,,,,,,,,,,,1,1
145979,1461.31,-37.8750253,144.7274868,110.3816932,23/10/2015,1,,,,,,,,,,,,,,,1,1
146506,1466.58,-37.8746005,144.7292014,110.5403717,23/10/2015,1,,,,,,,,,,,,,,,1,1
147033,1471.85,-37.8741241,144.7310719,110.1729413,23/10/2015,1,,,,,,,,,,,,,,,1,1
147560,1477.12,-37.873686,144.7328002,111.1777819,23/10/2015,1,,,,,,,,,,,,,,,1,1
148087,1482.39,-37.873245,144.7345441,110.6222012,23/10/2015,1,,,,,,,,,,,,,,,1,1
148614,1487.65,-37.872816,144.7362433,105.2813572,23/10/2015,1,,,,,,,,,,,,,,,1,1
149141,1492.92,-37.8723887,144.7378959,98.5600196,23/10/2015,1,,,,,,,,,,,,,,,1,1
149668,1498.19,-37.87202,144.7393694,90.35706128,23/10/2015,1,,,,,,,,,,,,,,,1,1
150195,1503.46,-37.8716768,144.740731,82.83055036,23/10/2015,1,,,,,,,,,,,,,,,1,1
150722,1508.73,-37.8713696,144.7419671,75.76036354,23/10/2015,1,,,,,,,,,,,,,,,1,1
151249,1514,-37.8710848,144.743076,65.32570266,23/10/2015,1,,,,,,,,,,,,,,,1,1
151776,1519.27,-37.8708304,144.7440859,54.52792287,23/10/2015,1,,,,,,,,,,,,,,,1,1
152303,1524.54,-37.8706416,144.74485,43.60526611,23/10/2015,1,,,,,,,,,,,,,,,1,1
152830,1529.81,-37.8704829,144.7454733,35.02219782,23/10/2015,1,,,,,,,,,,,,,,,1,1
153357,1535.08,-37.8703679,144.745946,25.9270346,23/10/2015,1,,,,,,,,,,,,,,,1,1
153884,1540.35,-37.8703038,144.7462866,17.08256375,23/10/2015,1,,,,,,,,,,,,,,,1,1
154411,1545.62,-37.8702636,144.7464608,4.357019764,23/10/2015,1,,,,,,,,,,,,,,,1,1
154938,1550.89,-37.8702751,144.7464715,0.495866576,23/10/2015,1,,,,,,,,,,,,,,,1,1
155465,1556.16,-37.8702837,144.7464789,0.664399474,23/10/2015,1,,,,,,,,,,,,,,,1,1
155992,1561.43,-37.8702769,144.7464807,0.423288595,23/10/2015,1,,,,,,,,,,,,,,,1,1
156519,1566.7,-37.8702766,144.7464801,0.418693326,23/10/2015,1,,,,,,,,,,,,,,,1,1
157046,1571.97,-37.8702728,144.7464744,0.358374777,23/10/2015,1,,,,,,,,,,,,,,,1,1
157573,1577.24,-37.8702492,144.7465223,10.56394362,23/10/2015,1,,,,,,,,,,,,,,,1,1
158100,1582.51,-37.8701524,144.7467995,24.25705844,23/10/2015,1,,,,,,,,,,,,,,,1,1
158627,1587.78,-37.8700106,144.7472775,37.92065931,23/10/2015,1,,,,,,,,,,,,,,,1,1
159154,1593.05,-37.8698526,144.7480557,53.15971357,23/10/2015,1,,,,,,,,,,,,,,,1,1
159681,1598.32,-37.869606,144.7489214,60.99701476,23/10/2015,1,,,,,,,,,,,,,,,1,1
160208,1603.59,-37.8693452,144.7499682,67.98072432,23/10/2015,1,,,,,,,,,,,,,,,1,1
160735,1608.86,-37.8690655,144.7510786,72.1908108,23/10/2015,1,,,,,,,,,,,,,,,1,1
161262,1614.13,-37.8687828,144.7521977,71.91699882,23/10/2015,1,,,,,,,,,,,,,,,1,1
161789,1619.4,-37.8685017,144.7533131,70.91132573,23/10/2015,1,,,,,,,,,,,,,,,1,1
162316,1624.67,-37.8681995,144.7544968,70.80549376,23/10/2015,1,,,,,,,,,,,,,,,1,1
162843,1629.94,-37.8679066,144.7555998,70.80596493,23/10/2015,1,,,,,,,,,,,,,,,1,1
163370,1635.21,-37.8676391,144.7567275,71.16648506,23/10/2015,1,,,,,,,,,,,,,,,1,1
