Time,Speed,Date Route,Analysis Type,Accelerometer Location,Route,Exceedence Instance,Series_y,Date Exc,Speed Bracket,Nearest Station,Series,Run
1064.51,112.7967708,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,2
1064.71,112.8967092,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,2
1064.9,112.9629679,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,2
1065,112.9661398,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,2
1066.44,112.7323552,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,2
1066.53,112.7007212,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,2
1066.53,112.7007212,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,2
1066.74,112.6119399,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,2
1068.56,112.6937941,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1070.15,112.3249975,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Laverton,2,2
1071.63,112.1698551,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Laverton,2,2
1071.74,112.2843896,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Laverton,2,2
1071.84,112.4003595,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Laverton,2,2
1073.83,111.5464495,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1073.91,111.5656729,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Laverton,2,2
1073.92,111.5681186,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Laverton,2,2
1073.93,111.570523,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Laverton,2,2
1075.28,111.1151248,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Laverton,2,2
1076.02,111.0309406,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Laverton,2,2
1076.03,111.0280513,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Laverton,2,2
1076.23,110.9993893,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Laverton,2,2
1076.62,110.9731138,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Laverton,2,2
1077.67,110.7637149,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Laverton,2,2
1077.77,110.7632671,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Laverton,2,2
1077.78,110.7618685,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Laverton,2,2
1077.86,110.7414219,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Laverton,2,2
1079.1,110.4611264,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1079.93,110.0947014,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Laverton,2,2
1081.41,109.685709,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,2
1081.51,109.6787881,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Laverton,2,2
1081.61,109.6575261,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,2
1082.2,109.4789527,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Laverton,2,2
1084.37,109.0438993,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1089.64,107.9027748,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1094,106.4779628,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,2
1094.08,106.4978174,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,2
1094.87,106.7515885,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,2
1094.89,106.7340885,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Laverton,2,2
1094.91,106.715358,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1095.45,106.1825801,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,2
1096.09,106.287393,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,2
1096.29,106.1990888,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,100-110,Laverton,2,2
1096.37,106.1592159,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,2
1096.38,106.1545407,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Laverton,2,2
1096.75,106.0731806,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,2
1096.76,106.0729675,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Laverton,2,2
1096.95,106.067908,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,2
1098.71,105.5508684,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,2
1100.18,102.9254635,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1102.83,99.7962683,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,90-100,Laverton,2,2
1105.45,94.81753309,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1110.72,86.83768604,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1115.99,80.51450715,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1121.26,75.07797727,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1126.53,67.01431786,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1131.8,57.47243608,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1137.07,51.67655265,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1142.34,36.80674157,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1147.61,25.24003631,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1152.88,9.562021959,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1158.15,0.596422508,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1163.42,0.440648835,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1168.69,0.519484092,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1173.96,0.266798452,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1179.23,0.343616016,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1184.5,0.408486528,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1189.77,0.509790885,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1195.04,0.324796664,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1200.31,0.566067889,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1205.58,13.66697591,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1210.85,28.23379654,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1216.12,41.43224081,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1221.39,53.38507436,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1226.66,60.9596088,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1231.93,67.4325017,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1237.2,72.6710607,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1241.44,74.45110762,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,70-80,Laverton,2,2
1241.53,74.49614309,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,70-80,Laverton,2,2
1242.47,74.00516731,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1247.74,72.28334569,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1253.01,67.95646466,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1258.28,60.4843516,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1263.55,55.66716309,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1268.82,49.55000637,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1274.09,34.70317408,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1279.36,21.03482172,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1284.63,6.321103349,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1289.9,0.598164498,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1295.17,0.978418177,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1300.44,0.552084711,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1305.71,0.357972792,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1310.98,0.429957225,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1316.25,13.40360339,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1321.52,27.86930356,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1326.79,42.19637072,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1332.06,53.68024386,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1337.33,61.66218372,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1342.6,67.29881242,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1347.87,71.93887143,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1352.74,75.02892678,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,70-80,Aircraft,2,2
1353.14,75.63809853,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1355.71,78.31593744,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,70-80,Aircraft,2,2
1358.41,80.13601749,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1359.76,79.85162895,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,70-80,Aircraft,2,2
1359.77,79.86293749,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,70-80,Aircraft,2,2
1363.68,78.32599184,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1368.95,73.96492612,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1374.22,68.62866838,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1379.49,62.04293839,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1384.76,55.24713461,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1390.03,41.04371909,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1395.3,29.67554,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1400.57,17.10969005,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1405.84,3.541379098,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1411.11,1.117779547,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1416.38,0.787143523,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1421.65,0.309871991,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1426.92,0.261592506,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1432.19,7.44843133,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1437.46,22.5442081,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1442.73,38.03847552,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1448,51.58922944,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1453.27,60.9314697,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1458.54,67.50850372,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1463.81,72.61076923,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1469.08,77.14083845,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1474.35,81.76849127,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1479.62,84.8104405,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1479.65,84.83994799,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,80-90,Aircraft,2,2
1482.9,86.67037506,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,80-90,Aircraft,2,2
1484.89,87.73664747,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1489.69,89.6876445,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,80-90,Aircraft,2,2
1490.16,90.57530964,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1495.43,92.47962638,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1500.31,94.81715958,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,90-100,Aircraft,2,2
1500.7,94.98994612,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1505.97,97.5838049,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1510.47,99.34904969,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,90-100,Hoppers Crossing,2,2
1510.48,99.35888202,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,90-100,Hoppers Crossing,2,2
1510.67,99.54955339,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,90-100,Hoppers Crossing,2,2
1511.24,100.156975,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1513.07,100.6000284,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1514.6,101.9899538,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1515.78,102.1567252,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1515.8,102.1745716,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1516.01,102.3163355,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1516.19,102.381184,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1516.38,102.4227041,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1516.51,102.4438234,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1517.74,102.938504,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1518.23,102.9110645,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1519.2,103.9809778,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1520.16,104.5633512,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1520.54,104.3151171,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1520.55,104.3095299,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1520.85,104.4519265,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1521.54,104.954084,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1521.54,104.954084,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1521.77,104.9575091,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1522.01,105.2695005,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1523.03,105.4924476,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1523.71,106.1362573,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1523.9,105.865355,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1523.92,105.8350139,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1524.21,105.7073702,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1524.31,105.8566582,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1524.99,106.5491624,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1525.07,106.4515504,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1525.28,106.256418,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1525.81,106.5348094,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1526.42,106.6946551,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1527.04,106.5838302,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1527.4,106.8428963,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1527.51,106.9464753,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1527.61,107.0249342,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1527.82,107.112062,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1527.83,107.1134228,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1528.76,107.2424663,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1528.77,107.2432187,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1528.95,107.1913169,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1529.18,107.0151155,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1530.35,107.849092,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1530.62,107.7967284,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1530.83,107.7936707,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1530.85,107.7931195,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1531.49,107.8228937,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1532.31,108.0225427,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1533.72,108.7225403,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1533.73,108.7124618,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1537.58,109.1715884,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1541.39,110.0765183,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1542.74,110.1406141,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1542.84,110.0363889,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1542.85,110.0281531,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1543.33,110.4159543,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1543.34,110.4322819,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1543.92,110.6220315,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1544.99,110.168741,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1545,110.1630741,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1545.01,110.1577058,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1545.2,110.1299956,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1545.22,110.1364598,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1545.79,110.5814166,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1546.34,110.4887737,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1546.34,110.4887737,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1546.55,110.5075347,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1547.31,110.5697464,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1547.98,110.2744791,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1547.99,110.279864,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1548.01,110.2914514,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1548.11,110.3581889,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1548.19,110.4066486,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1548.56,110.2586992,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1548.58,110.2364791,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1549.35,110.5366737,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1550.14,110.4961794,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1550.22,110.5192299,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1550.32,110.5134895,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1550.41,110.4642249,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1550.59,110.2590947,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1550.79,110.0215485,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1551.55,110.0981252,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Hoppers Crossing,2,2
1552.18,109.649312,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1552.26,109.6255514,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1552.45,109.5538371,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1552.45,109.5538371,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1552.46,109.5490999,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1553.37,109.2188074,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1553.59,109.0027829,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1553.79,108.8147756,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1554.34,108.6966325,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1554.35,108.6919676,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1554.35,108.6919676,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1554.74,108.3081357,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1555.15,108.2091717,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,2
1558.63,105.9362787,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1563.9,98.27641206,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1569.17,91.4815052,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1574.44,84.81852263,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1579.71,77.67592376,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1581.62,76.09767616,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,70-80,Hoppers Crossing,2,2
1581.7,76.10063983,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,70-80,Hoppers Crossing,2,2
1584.98,74.22775674,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1590.25,70.29892464,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1595.52,62.72932737,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1600.79,53.5133702,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1606.06,49.73411493,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1611.33,35.31492183,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1616.6,23.15185001,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1621.87,10.57571387,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1627.14,0.478465612,29/10/2015,GPS,GPS,,,,,GPS,,1,2
1632.41,0.393892293,29/10/2015,GPS,GPS,,,,,GPS,,1,2
